transaction_id,merchant_id,transaction_timestamp,transaction_amount,merchant_avg_amount,merchant_std_amount,hour_of_day,is_weekend,time_since_last_tx_sec,merchant_age_days,is_early_lifecycle_tx,payment_method,merchant_failure_rate_7d
t_f02a7cd32dbc,m_1a2b51f33c,2024-03-23 00:00:00.0000000,63779.00,41227.583011,22729.2990408297,0,1,0,67,0,ussd,0.000000000000
t_f02f5cd1f6e8,m_0a33294aa4,2024-05-21 00:00:00.0000000,15397.00,35012.595121,22136.3511536792,0,0,86400,103,0,bank,0.000000000000
t_f02f83edbd4d,m_3ba995f686,2024-03-18 00:00:00.0000000,49374.00,45206.400000,23466.8192323589,0,0,86400,65,0,ussd,0.000000000000
t_f0324976fdb0,m_729489e917,2024-03-01 00:00:00.0000000,74307.00,41888.717391,22074.908187717,0,0,86400,33,0,bank,0.000000000000
t_f033e16d65bc,m_29ca273889,2024-05-24 00:00:00.0000000,12375.00,41348.680952,21345.124884328,0,0,86400,116,0,card,0.000000000000
t_f0346f4def5f,m_0819a74639,2024-03-01 00:00:00.0000000,26272.00,45660.384615,22923.9247117566,0,0,1468800,35,0,card,0.000000000000
t_f034de34df39,m_d06f0a4803,2024-03-29 00:00:00.0000000,59029.00,45597.848837,21879.1903612978,0,0,86400,42,0,bank,0.000000000000
t_f035c6cf34f0,m_0a33294aa4,2024-02-28 00:00:00.0000000,72410.00,35012.595121,22136.3511536792,0,0,0,20,0,card,0.000000000000
t_f0369b10e1b7,m_3829da0d98,2024-07-03 00:00:00.0000000,78227.00,39373.539682,23600.2238964402,0,0,86400,173,0,ussd,0.000000000000
t_f03dff0ab131,m_4053ee70a0,2024-03-05 00:00:00.0000000,53030.00,40320.601694,21760.8896237278,0,0,0,23,0,card,0.000000000000
t_f04cde6dde74,m_17043e6f5b,2024-03-21 00:00:00.0000000,2320.00,36119.925531,22510.6917742589,0,0,0,29,0,card,0.000000000000
t_f04db58ad269,m_842c3a84a3,2024-03-16 00:00:00.0000000,49819.00,39871.222222,24554.3034106463,0,1,0,74,0,ussd,0.000000000000
t_f0583af13672,m_570ff787b5,2024-05-16 00:00:00.0000000,34544.00,40998.000000,23498.0985032668,0,0,86400,118,0,ussd,0.000000000000
t_f059440b1f94,m_955ef28d6b,2024-04-05 00:00:00.0000000,3310.00,38904.626262,23235.3756382971,0,0,0,68,0,bank,0.000000000000
t_f05a4ef12a17,m_510e9da692,2024-05-08 00:00:00.0000000,66320.00,40972.540540,24008.6988594118,0,0,172800,93,0,ussd,0.000000000000
t_f05b241e5e14,m_12872df906,2024-04-01 00:00:00.0000000,64126.00,39013.208333,19901.0297460888,0,0,172800,79,0,card,0.000000000000
t_f05f18984134,m_a65d049a77,2024-02-19 00:00:00.0000000,18192.00,41228.620087,23564.5728265923,0,0,NULL,9,1,ussd,1.000000000000
t_f065fcdd3f8f,m_0819a74639,2024-04-13 00:00:00.0000000,13004.00,45660.384615,22923.9247117566,0,1,86400,78,0,ussd,0.000000000000
t_f0693263f30e,m_80a272248c,2024-03-19 00:00:00.0000000,23366.00,36406.476190,23011.905397242,0,0,172800,21,0,card,0.000000000000
t_f06959e4969d,m_53e1cf17dd,2024-04-13 00:00:00.0000000,24272.00,41324.647058,24062.4858999122,0,1,691200,52,0,card,0.000000000000
t_f0702edb91f9,m_16e1660a09,2024-04-12 00:00:00.0000000,23451.00,44959.920000,23073.9943863872,0,0,86400,56,0,card,0.000000000000
t_f07a7b82b7eb,m_afc8dce618,2024-04-04 00:00:00.0000000,57103.00,43478.000000,22450.0519534875,0,0,86400,37,0,ussd,0.000000000000
t_f07cbe4f3e9f,m_842c3a84a3,2024-03-17 00:00:00.0000000,5293.00,39871.222222,24554.3034106463,0,1,86400,75,0,bank,0.000000000000
t_f07d9ac81cb6,m_29df738521,2024-03-25 00:00:00.0000000,57214.00,39794.748427,22725.2234685559,0,0,86400,58,0,bank,0.000000000000
t_f07e81326e3d,m_29df738521,2024-05-03 00:00:00.0000000,40852.00,39794.748427,22725.2234685559,0,0,86400,97,0,ussd,0.000000000000
t_f080004e2e92,m_2fc28d4a6b,2024-03-12 00:00:00.0000000,77930.00,37720.414285,23579.7692681443,0,0,86400,43,0,ussd,0.000000000000
t_f083f9fc37b3,m_c629cab247,2024-07-02 00:00:00.0000000,67884.00,40352.262135,23938.9633659951,0,0,86400,129,0,card,0.000000000000
t_f088fd50a9e9,m_5e7799257d,2024-04-13 00:00:00.0000000,14084.00,37199.616161,23875.5740718276,0,1,86400,76,0,ussd,0.000000000000
t_f08ad882f577,m_dc7fb105b3,2024-02-29 00:00:00.0000000,69751.00,37590.774193,25698.3857206501,0,0,0,28,0,ussd,0.000000000000
t_f08b44717d31,m_e8b8ab65d3,2024-03-20 00:00:00.0000000,21416.00,44074.500000,23484.1172522845,0,0,172800,43,0,card,0.000000000000
t_f091662b8457,m_510e9da692,2024-03-21 00:00:00.0000000,43730.00,40972.540540,24008.6988594118,0,0,172800,45,0,bank,0.000000000000
t_f09172e6a993,m_c0ddf20c04,2024-03-07 00:00:00.0000000,29817.00,43375.701657,21527.8002545403,0,0,0,21,0,card,0.000000000000
t_f099476929ae,m_184699b8c1,2024-05-17 00:00:00.0000000,34879.00,41042.231182,23998.4317941548,0,0,0,105,0,card,0.000000000000
t_f09a59b01517,m_73d8b36703,2024-05-09 00:00:00.0000000,68811.00,40423.271739,22816.9478499882,0,0,259200,121,0,bank,0.000000000000
t_f09c6b20e015,m_0819a74639,2024-05-18 00:00:00.0000000,73784.00,45660.384615,22923.9247117566,0,1,86400,113,0,bank,0.000000000000
t_f09e5f222d49,m_02f4599a40,2024-06-09 00:00:00.0000000,75416.00,40254.109979,22640.719827746,0,1,86400,156,0,card,0.000000000000
t_f0a1fbcae746,m_29ca273889,2024-05-01 00:00:00.0000000,47374.00,41348.680952,21345.124884328,0,0,0,93,0,bank,0.000000000000
t_f0a4495c1b0d,m_2414ba1714,2024-03-09 00:00:00.0000000,27747.00,36832.250000,23292.2830172258,0,1,172800,57,0,ussd,0.000000000000
t_f0a808e1c2e3,m_90b3df7a8a,2024-05-08 00:00:00.0000000,63750.00,37843.893617,21170.0432114673,0,0,172800,125,0,ussd,0.000000000000
t_f0ab1e3d2285,m_9dafa16a2f,2024-03-08 00:00:00.0000000,4920.00,40804.456521,21076.4840634259,0,0,86400,43,0,ussd,0.000000000000
t_f0abb0e2c0f3,m_3ba995f686,2024-03-11 00:00:00.0000000,38800.00,45206.400000,23466.8192323589,0,0,86400,58,0,bank,0.000000000000
t_f0ae7e51b72e,m_795340fd40,2024-03-27 00:00:00.0000000,30390.00,40540.133333,24352.0984956973,0,0,86400,72,0,ussd,0.000000000000
t_f0b18d0a39d4,m_90203a4037,2024-03-03 00:00:00.0000000,46089.00,40008.267441,20541.6107074651,0,1,0,31,0,bank,0.000000000000
t_f0b1ee716d66,m_563d65aed0,2024-03-29 00:00:00.0000000,18900.00,40976.080000,23044.8971103511,0,0,259200,75,0,card,0.000000000000
t_f0b51e003352,m_0c814b691f,2024-03-21 00:00:00.0000000,19460.00,44881.750000,23208.7962326395,0,0,86400,65,0,bank,0.000000000000
t_f0bc46ad26f7,m_aee406d367,2024-04-20 00:00:00.0000000,2332.00,37190.367647,22357.3277532402,0,1,259200,76,0,bank,0.000000000000
t_f0c6ab85b05a,m_02f4599a40,2024-10-19 00:00:00.0000000,73899.00,40254.109979,22640.719827746,0,1,86400,288,0,ussd,0.000000000000
t_f0c865954dd6,m_8ae2078642,2024-03-14 00:00:00.0000000,78452.00,43758.251748,21972.184714299,0,0,0,17,0,bank,0.000000000000
t_f0c8dc123c44,m_73d8b36703,2024-08-10 00:00:00.0000000,64649.00,40423.271739,22816.9478499882,0,1,86400,214,0,bank,0.000000000000
t_f0d3cb585d79,m_b3b2c91d06,2024-04-09 00:00:00.0000000,26831.00,42289.549019,21253.537349204,0,0,0,70,0,ussd,0.000000000000
t_f0d694f9e7cd,m_e6b154ec9c,2024-07-18 00:00:00.0000000,5751.00,42549.340206,22337.4153812455,0,0,86400,165,0,card,0.000000000000
t_f0d88010c8c8,m_7f89edd5d5,2024-03-03 00:00:00.0000000,32627.00,41501.178571,21055.9594151598,0,1,0,54,0,bank,0.000000000000
t_f0d8fef7d7d2,m_7902fd912b,2024-03-13 00:00:00.0000000,28433.00,43963.000000,21525.1760802488,0,0,432000,48,0,card,0.000000000000
t_f0d945e480cc,m_ae0b139f35,2024-02-29 00:00:00.0000000,73246.00,54680.000000,19912.7850194484,0,0,86400,10,1,bank,0.000000000000
t_f0dc832dce19,m_edfe8aac84,2024-08-21 00:00:00.0000000,44280.00,41038.465447,24053.4250526313,0,0,0,220,0,ussd,0.000000000000
t_f0dd973f67da,m_570ff787b5,2024-05-21 00:00:00.0000000,6814.00,40998.000000,23498.0985032668,0,0,259200,123,0,bank,0.000000000000
t_f0e116c25da3,m_fcc376107b,2024-03-23 00:00:00.0000000,56888.00,36568.550000,18486.8578511302,0,1,604800,76,0,card,0.000000000000
t_f0e3dceee8ce,m_70b2998001,2024-03-09 00:00:00.0000000,72482.00,37510.714285,29111.9918575162,0,1,86400,28,0,card,0.000000000000
t_f0e95ae6c2a5,m_40f0ac96eb,2024-03-29 00:00:00.0000000,28452.00,43517.903614,21017.581049239,0,0,0,66,0,ussd,0.000000000000
t_f0eccff71d7a,m_65c3e0b150,2024-08-14 00:00:00.0000000,70078.00,39853.985294,22977.8345882286,0,0,86400,180,0,ussd,0.000000000000
t_f0eec3cc6097,m_309a636592,2024-04-09 00:00:00.0000000,63022.00,39659.471910,23909.4317069122,0,0,0,49,0,card,0.000000000000
t_f0f2cc32e999,m_9112550cdc,2024-03-27 00:00:00.0000000,62820.00,43241.224000,21958.4282653587,0,0,0,64,0,card,0.000000000000
t_f0f72b70d8ea,m_842c3a84a3,2024-03-12 00:00:00.0000000,23577.00,39871.222222,24554.3034106463,0,0,0,70,0,bank,0.000000000000
t_f0f9adc44639,m_614788b43e,2024-02-29 00:00:00.0000000,28999.00,41021.012048,22551.3381364334,0,0,86400,29,0,ussd,0.000000000000
t_f0fe0a2e6b14,m_e40d65ded4,2024-07-10 00:00:00.0000000,71180.00,40606.832861,23824.5639280384,0,0,86400,144,0,bank,0.000000000000
t_f0ffc3a07f92,m_afdadda8e4,2024-02-28 00:00:00.0000000,3962.00,39731.222222,27142.6050497901,0,0,0,17,0,ussd,0.000000000000
t_f100ab697c0c,m_b97ad0826f,2024-05-01 00:00:00.0000000,67841.00,41019.527131,21757.0399627043,0,0,0,104,0,card,0.000000000000
t_f10348ec3691,m_9934f53be6,2024-03-10 00:00:00.0000000,54214.00,44262.259475,22762.8780152629,0,1,86400,44,0,bank,0.000000000000
t_f104ba7ab359,m_0f9baa1676,2024-04-26 00:00:00.0000000,66556.00,42319.967914,23075.1798103186,0,0,86400,91,0,bank,0.000000000000
t_f107ce25a981,m_c0ddf20c04,2024-04-29 00:00:00.0000000,63309.00,43375.701657,21527.8002545403,0,0,0,74,0,card,0.000000000000
t_f10e04ef8392,m_677a0b5879,2024-03-26 00:00:00.0000000,44765.00,37068.625000,22059.0782054762,0,0,86400,59,0,bank,0.000000000000
t_f10e2c96887f,m_85083dd0f0,2024-03-14 00:00:00.0000000,69399.00,40013.111111,22865.250926244,0,0,0,39,0,bank,0.000000000000
t_f123992a9216,m_edfe8aac84,2024-04-18 00:00:00.0000000,58511.00,41038.465447,24053.4250526313,0,0,0,95,0,ussd,0.000000000000
t_f12f998b437b,m_795340fd40,2024-03-25 00:00:00.0000000,56957.00,40540.133333,24352.0984956973,0,0,86400,70,0,card,0.000000000000
t_f13120e0753c,m_fdbae50859,2024-03-20 00:00:00.0000000,69115.00,37172.169491,24467.8754121542,0,0,0,25,0,ussd,0.000000000000
t_f1336ee6667d,m_e1eb58cc69,2024-03-02 00:00:00.0000000,20760.00,41221.044444,22926.8646609125,0,1,86400,4,1,ussd,0.000000000000
t_f136a4cf1a37,m_14591d2f1b,2024-03-19 00:00:00.0000000,60844.00,39473.800000,23361.3703721906,0,0,86400,54,0,card,0.000000000000
t_f13962f113c0,m_0cd31d704f,2024-03-05 00:00:00.0000000,30858.00,40763.528846,23133.5930175594,0,0,172800,31,0,bank,0.000000000000
t_f13e0fa0c52e,m_5817aa64f6,2024-05-14 00:00:00.0000000,77166.00,39653.935483,23519.1385585518,0,0,86400,96,0,bank,0.000000000000
t_f13f35f045a3,m_65c3e0b150,2024-09-06 00:00:00.0000000,11335.00,39853.985294,22977.8345882286,0,0,0,203,0,ussd,0.000000000000
t_f142729d6e9d,m_d926a4e4b8,2024-04-07 00:00:00.0000000,79969.00,47826.000000,25219.9758739195,0,1,172800,45,0,bank,0.000000000000
t_f144128de484,m_fdbae50859,2024-04-09 00:00:00.0000000,10650.00,37172.169491,24467.8754121542,0,0,86400,45,0,bank,0.000000000000
t_f14616dc9623,m_c741fbba85,2024-03-22 00:00:00.0000000,37483.00,40878.302469,23147.3054096545,0,0,86400,45,0,ussd,0.000000000000
t_f148f06091f4,m_292333b8ef,2024-03-10 00:00:00.0000000,74391.00,41191.904761,26154.3849094273,0,1,86400,11,1,card,0.000000000000
t_f151e9b3bed1,m_9934f53be6,2024-05-19 00:00:00.0000000,76675.00,44262.259475,22762.8780152629,0,1,86400,114,0,card,0.000000000000
t_f152105a6718,m_02f4599a40,2024-06-22 00:00:00.0000000,21462.00,40254.109979,22640.719827746,0,1,86400,169,0,card,0.000000000000
t_f152f8a67473,m_81efeda3e4,2024-06-04 00:00:00.0000000,51874.00,41660.933579,22999.9546703905,0,0,86400,131,0,ussd,0.000000000000
t_f153d8d2fa05,m_6aed2f1bc2,2024-03-20 00:00:00.0000000,55586.00,43723.333333,21342.0002002987,0,0,86400,62,0,card,0.000000000000
t_f157511ea3ed,m_f6132644ff,2024-04-01 00:00:00.0000000,66167.00,41815.100000,22412.7524104418,0,0,86400,42,0,card,0.000000000000
t_f166498f4412,m_990a8f98b1,2024-07-01 00:00:00.0000000,7036.00,35965.511363,22042.5924659637,0,0,86400,181,0,bank,0.000000000000
t_f1674ba64b5e,m_edfe8aac84,2024-04-15 00:00:00.0000000,27282.00,41038.465447,24053.4250526313,0,0,0,92,0,card,0.000000000000
t_f169446ffda2,m_aef8f92b52,2024-04-07 00:00:00.0000000,71215.00,40039.271317,22582.2889194137,0,1,86400,49,0,ussd,0.000000000000
t_f16cead49694,m_aa052e5b6f,2024-03-27 00:00:00.0000000,71579.00,38837.712328,22825.380314149,0,0,86400,85,0,bank,0.000000000000
t_f16d0d05e2f5,m_ba4896a688,2024-03-28 00:00:00.0000000,6423.00,39935.181818,22545.3056641328,0,0,172800,62,0,card,0.000000000000
t_f16f5bd061a9,m_5af252200c,2024-06-01 00:00:00.0000000,45114.00,38812.917647,22322.738438861,0,1,86400,105,0,card,0.000000000000
t_f17226a19be0,m_dd98fdf0c2,2024-03-04 00:00:00.0000000,69124.00,47540.500000,20867.4558839037,0,0,0,6,1,bank,0.000000000000
t_f1758903c659,m_677a0b5879,2024-03-21 00:00:00.0000000,36128.00,37068.625000,22059.0782054762,0,0,0,54,0,ussd,0.000000000000
t_f180a3904660,m_7f7d8e35d9,2024-05-03 00:00:00.0000000,26121.00,45256.117187,24006.6943408528,0,0,86400,94,0,card,0.000000000000
t_f184bfc3b76d,m_5817aa64f6,2024-04-01 00:00:00.0000000,77569.00,39653.935483,23519.1385585518,0,0,86400,53,0,ussd,0.000000000000
t_f1870e3b53ec,m_81efeda3e4,2024-06-10 00:00:00.0000000,10187.00,41660.933579,22999.9546703905,0,0,86400,137,0,card,0.000000000000
t_f190880a0ea2,m_2e0c794d1b,2024-03-01 00:00:00.0000000,24754.00,42351.035087,22438.6359298333,0,0,86400,3,1,card,0.000000000000
t_f1920c6025dd,m_edfe8aac84,2024-08-25 00:00:00.0000000,2658.00,41038.465447,24053.4250526313,0,1,0,224,0,bank,0.000000000000
t_f194cb86c328,m_b3b2c91d06,2024-03-13 00:00:00.0000000,41806.00,42289.549019,21253.537349204,0,0,86400,43,0,card,0.000000000000
t_f1954ebd063d,m_510e9da692,2024-03-28 00:00:00.0000000,55205.00,40972.540540,24008.6988594118,0,0,172800,52,0,card,0.000000000000
t_f1972f5d7961,m_c4a6136686,2024-04-01 00:00:00.0000000,31899.00,40647.694117,22644.3325591235,0,0,0,38,0,ussd,0.000000000000
t_f1981d14d39f,m_f969e9850d,2024-04-07 00:00:00.0000000,67428.00,38498.351851,22714.6815276614,0,1,0,89,0,ussd,0.000000000000
t_f19dd4d69ab1,m_9dafa16a2f,2024-03-27 00:00:00.0000000,66248.00,40804.456521,21076.4840634259,0,0,86400,62,0,bank,0.000000000000
t_f19e35086467,m_fddc0886be,2024-03-17 00:00:00.0000000,73895.00,39372.634146,20646.3300658447,0,1,86400,20,0,ussd,0.000000000000
t_f19fd7cbfcba,m_f173f1f84d,2024-03-21 00:00:00.0000000,38331.00,35974.034482,22195.6430046896,0,0,259200,67,0,ussd,0.000000000000
t_f1a19d21e18f,m_674316adbd,2024-03-02 00:00:00.0000000,66267.00,33226.850000,23895.2334935894,0,1,172800,57,0,card,0.000000000000
t_f1a2b3fdefd1,m_f327d9e7df,2024-05-02 00:00:00.0000000,13573.00,40876.052631,22675.1041313689,0,0,86400,68,0,ussd,0.000000000000
t_f1a31d7fb75c,m_06e4d0ee44,2024-03-28 00:00:00.0000000,68543.00,43448.485106,23007.763915232,0,0,86400,76,0,bank,0.000000000000
t_f1aa8e9c22a7,m_7f7d8e35d9,2024-09-18 00:00:00.0000000,2937.00,45256.117187,24006.6943408528,0,0,345600,232,0,card,0.000000000000
t_f1b00f09c28b,m_8072e002cd,2024-04-17 00:00:00.0000000,46944.00,43233.148148,20258.0938433584,0,0,86400,96,0,ussd,0.000000000000
t_f1b404bae99e,m_66e80bba52,2024-07-03 00:00:00.0000000,55947.00,39653.072243,22096.3990401278,0,0,0,172,0,bank,0.000000000000
t_f1b4ba64d11e,m_7faa403cea,2024-03-13 00:00:00.0000000,66139.00,40634.025316,21198.7655318953,0,0,0,49,0,ussd,0.000000000000
t_f1be7707cff0,m_184699b8c1,2024-04-25 00:00:00.0000000,33363.00,41042.231182,23998.4317941548,0,0,0,83,0,bank,0.000000000000
t_f1c1595d69d8,m_1382df1f71,2024-02-29 00:00:00.0000000,3363.00,45087.366666,25422.7711429155,0,0,86400,24,0,bank,0.333333333333
t_f1c9faed4c97,m_65c3e0b150,2024-05-05 00:00:00.0000000,73094.00,39853.985294,22977.8345882286,0,1,86400,79,0,ussd,0.000000000000
t_f1c9fb3fb968,m_8ae2078642,2024-04-27 00:00:00.0000000,71506.00,43758.251748,21972.184714299,0,1,86400,61,0,bank,0.000000000000
t_f1cafd8bb576,m_1a2b51f33c,2024-03-14 00:00:00.0000000,22495.00,41227.583011,22729.2990408297,0,0,0,58,0,bank,0.000000000000
t_f1d38ea1a5fc,m_a4de45f48a,2024-06-03 00:00:00.0000000,48291.00,40946.105527,21973.9599499669,0,0,0,96,0,ussd,0.000000000000
t_f1d89169d4be,m_65c3e0b150,2024-10-01 00:00:00.0000000,65967.00,39853.985294,22977.8345882286,0,0,0,228,0,bank,0.000000000000
t_f1db227a8b14,m_282750b3a4,2024-04-04 00:00:00.0000000,56447.00,37458.516483,23786.2373328045,0,0,0,79,0,card,0.000000000000
t_f1e3b2f145bf,m_e40d65ded4,2024-06-08 00:00:00.0000000,2364.00,40606.832861,23824.5639280384,0,1,0,112,0,bank,0.000000000000
t_f1e53ab3ee45,m_17043e6f5b,2024-02-29 00:00:00.0000000,63692.00,36119.925531,22510.6917742589,0,0,0,8,1,bank,0.000000000000
t_f1ecaf7f3e9a,m_f5bff98523,2024-04-16 00:00:00.0000000,16702.00,39295.837209,21580.3418469369,0,0,0,61,0,bank,0.000000000000
t_f1efae246456,m_feea22267a,2024-03-29 00:00:00.0000000,54028.00,40254.790322,21099.4106887925,0,0,86400,40,0,ussd,0.000000000000
t_f1f2703a14d3,m_aee406d367,2024-05-13 00:00:00.0000000,68185.00,37190.367647,22357.3277532402,0,0,86400,99,0,bank,0.000000000000
t_f1f85a4e3124,m_184699b8c1,2024-03-18 00:00:00.0000000,75164.00,41042.231182,23998.4317941548,0,0,0,45,0,bank,0.000000000000
t_f20004a29fd0,m_65c3e0b150,2024-08-13 00:00:00.0000000,54148.00,39853.985294,22977.8345882286,0,0,0,179,0,bank,0.000000000000
t_f203e6ff33e5,m_66d24572cc,2024-05-11 00:00:00.0000000,10698.00,41352.662116,23324.7117931033,0,1,0,118,0,ussd,0.000000000000
t_f206c6440e5a,m_81efeda3e4,2024-04-17 00:00:00.0000000,29621.00,41660.933579,22999.9546703905,0,0,0,83,0,card,0.000000000000
t_f2086b711a1a,m_16e1660a09,2024-08-21 00:00:00.0000000,36732.00,44959.920000,23073.9943863872,0,0,259200,187,0,ussd,0.000000000000
t_f209f9dc030c,m_510e9da692,2024-02-29 00:00:00.0000000,50708.00,40972.540540,24008.6988594118,0,0,1036800,24,0,card,0.000000000000
t_f20c2bcfbcdb,m_7053f46f2e,2024-03-30 00:00:00.0000000,63323.00,41735.222222,21087.3534424391,0,1,172800,84,0,ussd,0.000000000000
t_f2154c3708da,m_66d24572cc,2024-06-05 00:00:00.0000000,77973.00,41352.662116,23324.7117931033,0,0,0,143,0,bank,0.000000000000
t_f2160d9a8904,m_0a33294aa4,2024-02-28 00:00:00.0000000,76181.00,35012.595121,22136.3511536792,0,0,0,20,0,ussd,0.000000000000
t_f21e80fed9e8,m_9934f53be6,2024-06-27 00:00:00.0000000,14413.00,44262.259475,22762.8780152629,0,0,86400,153,0,card,0.000000000000
t_f22169c0fafe,m_e093912b8d,2024-03-03 00:00:00.0000000,79261.00,40775.758928,23074.6251767926,0,1,0,3,1,bank,0.000000000000
t_f2232e8e530a,m_4053ee70a0,2024-03-04 00:00:00.0000000,26657.00,40320.601694,21760.8896237278,0,0,86400,22,0,card,0.000000000000
t_f225cb457e15,m_dda63e3c5d,2024-04-06 00:00:00.0000000,9263.00,38607.095652,22064.4941732719,0,1,0,61,0,bank,0.000000000000
t_f228bfb2e126,m_b824b200b5,2024-04-09 00:00:00.0000000,64287.00,39045.815217,23423.0617211767,0,0,0,61,0,ussd,0.000000000000
t_f22aaae9b014,m_321414b094,2024-03-16 00:00:00.0000000,45352.00,34271.865671,21914.2550235973,0,1,86400,54,0,ussd,0.000000000000
t_f2306012bbf0,m_437cf27b48,2024-03-14 00:00:00.0000000,14756.00,37330.307692,21295.2586854863,0,0,86400,34,0,bank,0.000000000000
t_f230e9da92c1,m_0819a74639,2024-05-05 00:00:00.0000000,47114.00,45660.384615,22923.9247117566,0,1,86400,100,0,card,0.000000000000
t_f2317ce270d4,m_23c3c28070,2024-03-04 00:00:00.0000000,73038.00,40759.809248,22188.4157863681,0,0,86400,23,0,ussd,0.000000000000
t_f231c1ca426d,m_c741fbba85,2024-05-02 00:00:00.0000000,54975.00,40878.302469,23147.3054096545,0,0,0,86,0,card,0.000000000000
t_f23220565732,m_e40d65ded4,2024-04-08 00:00:00.0000000,68188.00,40606.832861,23824.5639280384,0,0,86400,51,0,card,0.000000000000
t_f234a53feb71,m_7b4d7a2894,2024-05-25 00:00:00.0000000,56800.00,42859.812182,22761.5701632418,0,1,86400,96,0,bank,0.000000000000
t_f235f3767932,m_a44445d690,2024-03-16 00:00:00.0000000,59193.00,45900.750000,20334.9904946294,0,1,432000,57,0,card,0.000000000000
t_f238add64d63,m_8ae2078642,2024-05-04 00:00:00.0000000,24689.00,43758.251748,21972.184714299,0,1,0,68,0,card,0.000000000000
t_f23a8d92447e,m_f5bff98523,2024-03-05 00:00:00.0000000,3133.00,39295.837209,21580.3418469369,0,0,0,19,0,card,0.000000000000
t_f23e35030a08,m_f0be43ae2d,2024-03-11 00:00:00.0000000,2063.00,38247.782608,22777.2201072525,0,0,172800,46,0,card,0.000000000000
t_f23e3f794471,m_e6b154ec9c,2024-07-06 00:00:00.0000000,26623.00,42549.340206,22337.4153812455,0,1,345600,153,0,bank,0.000000000000
t_f2400b7dac3a,m_2414ba1714,2024-03-21 00:00:00.0000000,2683.00,36832.250000,23292.2830172258,0,0,86400,69,0,ussd,0.000000000000
t_f2401af9b76b,m_1169f936bb,2024-03-31 00:00:00.0000000,30001.00,42257.075000,22318.5444677484,0,1,0,38,0,card,0.000000000000
t_f240479468a7,m_66d24572cc,2024-05-20 00:00:00.0000000,38888.00,41352.662116,23324.7117931033,0,0,0,127,0,ussd,0.000000000000
t_f24088d1d03c,m_02f4599a40,2024-08-05 00:00:00.0000000,40677.00,40254.109979,22640.719827746,0,0,86400,213,0,bank,0.000000000000
t_f2437e89e71f,m_2414ba1714,2024-06-22 00:00:00.0000000,13196.00,36832.250000,23292.2830172258,0,1,86400,162,0,bank,0.000000000000
t_f244b7ed938d,m_01b846e000,2024-03-10 00:00:00.0000000,49512.00,43789.733333,19443.8812831281,0,1,172800,34,0,card,0.000000000000
t_f247757a4318,m_63f3a7cfaa,2024-04-08 00:00:00.0000000,28691.00,41912.507692,22346.7600378528,0,0,0,98,0,ussd,0.000000000000
t_f2497c3f8057,m_e8b8ab65d3,2024-03-23 00:00:00.0000000,61220.00,44074.500000,23484.1172522845,0,1,86400,46,0,ussd,0.000000000000
t_f24f16c3bb87,m_f6132644ff,2024-03-22 00:00:00.0000000,61846.00,41815.100000,22412.7524104418,0,0,0,32,0,ussd,0.000000000000
t_f250c38ca133,m_cfaad15ce5,2024-05-15 00:00:00.0000000,36684.00,43576.425287,22342.1760347638,0,0,0,130,0,bank,0.000000000000
t_f25465fe8c42,m_da065a694d,2024-05-06 00:00:00.0000000,52325.00,41193.751445,21704.3823605505,0,0,86400,114,0,card,0.000000000000
t_f2550ecdb86b,m_1a2b51f33c,2024-03-08 00:00:00.0000000,40433.00,41227.583011,22729.2990408297,0,0,86400,52,0,card,0.000000000000
t_f255feddbb34,m_e40d65ded4,2024-06-16 00:00:00.0000000,24391.00,40606.832861,23824.5639280384,0,1,0,120,0,bank,0.000000000000
t_f25cce010abf,m_1c52d68aa6,2024-03-26 00:00:00.0000000,18365.00,41872.268518,22363.6885425077,0,0,0,28,0,card,0.000000000000
t_f25e39349053,m_83f2a0659c,2024-03-01 00:00:00.0000000,10604.00,29456.250000,22728.5257239297,0,0,172800,16,0,ussd,0.000000000000
t_f25fdce9a1fc,m_f391cdaa4c,2024-03-08 00:00:00.0000000,7618.00,49223.875000,28455.8293070782,0,0,86400,38,0,bank,0.000000000000
t_f2617e7c32d9,m_99814a7f24,2024-03-12 00:00:00.0000000,28639.00,47378.680000,21937.8827206013,0,0,345600,19,0,card,0.000000000000
t_f26a047ad64b,m_1bf89bce1c,2024-02-29 00:00:00.0000000,65099.00,29309.800000,20615.5773069783,0,0,777600,24,0,card,0.000000000000
t_f26c80209ff6,m_cfaad15ce5,2024-04-25 00:00:00.0000000,24066.00,43576.425287,22342.1760347638,0,0,86400,110,0,ussd,0.000000000000
t_f2749420d338,m_29ca273889,2024-05-28 00:00:00.0000000,21388.00,41348.680952,21345.124884328,0,0,0,120,0,card,0.000000000000
t_f274eaf24193,m_990a8f98b1,2024-01-10 00:00:00.0000000,24322.00,35965.511363,22042.5924659637,0,0,NULL,8,1,bank,0.000000000000
t_f2789a649a75,m_c116ceb88d,2024-03-16 00:00:00.0000000,3691.00,36656.133333,23708.5834994919,0,1,259200,37,0,bank,0.000000000000
t_f27b419bfbd3,m_b824b200b5,2024-03-12 00:00:00.0000000,33186.00,39045.815217,23423.0617211767,0,0,86400,33,0,card,0.000000000000
t_f27f81175e64,m_02f4599a40,2024-10-20 00:00:00.0000000,69041.00,40254.109979,22640.719827746,0,1,86400,289,0,card,0.000000000000
