transaction_id,merchant_id,transaction_timestamp,environment,status,amount,currency,payment_method,failure_reason
t_c4837a172f10,m_c4a6136686,2024-03-20 00:00:00.0000000,LIVE,SUCCESS,2785.00,NGN,ussd,NULL
t_c4840d116b2b,m_63f3a7cfaa,2024-05-02 00:00:00.0000000,LIVE,SUCCESS,11362.00,NGN,bank,NULL
t_c4896a8953ff,m_bea24d6e34,2024-03-01 00:00:00.0000000,LIVE,SUCCESS,63669.00,NGN,bank,NULL
t_c489a6795950,m_a7948f41f1,2024-02-28 00:00:00.0000000,LIVE,SUCCESS,78438.00,NGN,ussd,NULL
t_c49563a9d00b,m_70b56d545d,2024-02-16 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c496386046b5,m_d06f0a4803,2024-04-19 00:00:00.0000000,LIVE,SUCCESS,75984.00,NGN,card,NULL
t_c49928d2d488,m_a0ecbb09ce,2024-07-31 00:00:00.0000000,LIVE,SUCCESS,46392.00,NGN,bank,NULL
t_c49a9b7d260f,m_dcc3f47e35,2024-03-10 00:00:00.0000000,LIVE,SUCCESS,78189.00,NGN,ussd,NULL
t_c4a2a2e5cea7,m_2e0c794d1b,2024-03-11 00:00:00.0000000,LIVE,SUCCESS,62534.00,NGN,ussd,NULL
t_c4a32abb467d,m_e81bd7e536,2024-02-28 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c4a644a0fc9d,m_e9246a07c5,2024-02-15 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c4a6a948a51a,m_02f4599a40,2024-09-17 00:00:00.0000000,LIVE,SUCCESS,38788.00,NGN,card,NULL
t_c4a7f25ad6c3,m_66d24572cc,2024-04-11 00:00:00.0000000,LIVE,SUCCESS,45401.00,NGN,bank,NULL
t_c4aa768d7f21,m_8ae2078642,2024-04-28 00:00:00.0000000,LIVE,SUCCESS,55526.00,NGN,ussd,NULL
t_c4ab308a7b50,m_560cc9c436,2024-02-20 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c4ad6684fc10,m_3095be967f,2024-03-01 00:00:00.0000000,LIVE,SUCCESS,3336.00,NGN,ussd,NULL
t_c4ae57db9c7e,m_3bc40babf3,2024-01-28 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c4b0037f3802,m_e40d65ded4,2024-06-20 00:00:00.0000000,LIVE,SUCCESS,6725.00,NGN,card,NULL
t_c4b02ac6509c,m_8072e002cd,2024-05-27 00:00:00.0000000,LIVE,SUCCESS,62469.00,NGN,bank,NULL
t_c4b0ce8a069a,m_b824b200b5,2024-03-19 00:00:00.0000000,LIVE,SUCCESS,23045.00,NGN,ussd,NULL
t_c4b1bb5ba405,m_16e1660a09,2024-07-02 00:00:00.0000000,LIVE,SUCCESS,30786.00,NGN,ussd,NULL
t_c4b2c5eafee2,m_afdadda8e4,2024-02-14 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c4b33fb14918,m_aa9beef584,2024-03-06 00:00:00.0000000,LIVE,SUCCESS,71795.00,NGN,card,NULL
t_c4c05488c721,m_c00e07a77b,2024-04-05 00:00:00.0000000,LIVE,SUCCESS,20376.00,NGN,ussd,NULL
t_c4c6c905be8a,m_73d8b36703,2024-06-05 00:00:00.0000000,LIVE,SUCCESS,49564.00,NGN,card,NULL
t_c4c75d776edd,m_9432f62506,2024-05-24 00:00:00.0000000,LIVE,SUCCESS,32851.00,NGN,card,NULL
t_c4cb416c751d,m_d057b239bc,2024-03-03 00:00:00.0000000,LIVE,SUCCESS,21691.00,NGN,bank,NULL
t_c4d126ef008d,m_729489e917,2024-05-17 00:00:00.0000000,LIVE,SUCCESS,56710.00,NGN,card,NULL
t_c4d27bacde3b,m_e40d65ded4,2024-07-03 00:00:00.0000000,LIVE,SUCCESS,77117.00,NGN,ussd,NULL
t_c4dbd3ff510d,m_06e4d0ee44,2024-03-10 00:00:00.0000000,LIVE,SUCCESS,33234.00,NGN,ussd,NULL
t_c4de6e8a8362,m_c4a6136686,2024-02-29 00:00:00.0000000,LIVE,SUCCESS,50133.00,NGN,card,NULL
t_c4e4726e4bdb,m_1c52d68aa6,2024-03-30 00:00:00.0000000,LIVE,SUCCESS,70418.00,NGN,card,NULL
t_c4e8ec022461,m_6410c62ac0,2024-05-27 00:00:00.0000000,LIVE,SUCCESS,17479.00,NGN,card,NULL
t_c4e9acb5496c,m_9112550cdc,2024-03-06 00:00:00.0000000,LIVE,SUCCESS,55239.00,NGN,bank,NULL
t_c4e9f54e24d6,m_23c3c28070,2024-03-06 00:00:00.0000000,LIVE,SUCCESS,51545.00,NGN,ussd,NULL
t_c4eb1dbcbf9c,m_c741fbba85,2024-03-04 00:00:00.0000000,LIVE,SUCCESS,8137.00,NGN,ussd,NULL
t_c4f3cae7f917,m_4053ee70a0,2024-04-23 00:00:00.0000000,LIVE,SUCCESS,29549.00,NGN,bank,NULL
t_c4f7a399cd23,m_223fd438d3,2024-01-20 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c50054eef8d3,m_8ae2078642,2024-04-04 00:00:00.0000000,LIVE,SUCCESS,24923.00,NGN,ussd,NULL
t_c500a340aed2,m_d2864589de,2024-08-03 00:00:00.0000000,LIVE,SUCCESS,23877.00,NGN,bank,NULL
t_c5028b512060,m_66d24572cc,2024-06-22 00:00:00.0000000,LIVE,SUCCESS,19586.00,NGN,bank,NULL
t_c50365dad1d9,m_c629cab247,2024-08-22 00:00:00.0000000,LIVE,SUCCESS,6641.00,NGN,bank,NULL
t_c5049509259d,m_c57ae6c452,2024-02-24 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c508a40fcfd6,m_75d0daff2b,2024-01-13 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c50a6e4278a9,m_66d24572cc,2024-04-03 00:00:00.0000000,LIVE,SUCCESS,67745.00,NGN,bank,NULL
t_c50c8e37edb4,m_53e1cf17dd,2024-06-15 00:00:00.0000000,LIVE,SUCCESS,74025.00,NGN,card,NULL
t_c50f92009bbd,m_b824b200b5,2024-03-16 00:00:00.0000000,LIVE,SUCCESS,57192.00,NGN,bank,NULL
t_c50fb745e8d1,m_1a2b51f33c,2024-04-29 00:00:00.0000000,LIVE,SUCCESS,36711.00,NGN,bank,NULL
t_c50fed476cf5,m_fe15c360c7,2024-05-30 00:00:00.0000000,LIVE,SUCCESS,30525.00,NGN,card,NULL
t_c512d3cdc143,m_8da4c18fe0,2024-03-09 00:00:00.0000000,LIVE,SUCCESS,76088.00,NGN,bank,NULL
t_c512ee9afdcd,m_0880f17b89,2024-02-03 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c51434b01d47,m_1bf89bce1c,2024-02-09 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c51719a19512,m_edfe8aac84,2024-08-01 00:00:00.0000000,LIVE,SUCCESS,48799.00,NGN,ussd,NULL
t_c517a8519937,m_0f9baa1676,2024-05-30 00:00:00.0000000,LIVE,SUCCESS,53290.00,NGN,bank,NULL
t_c51c30093507,m_c0ddf20c04,2024-05-02 00:00:00.0000000,LIVE,SUCCESS,66115.00,NGN,card,NULL
t_c51c3a0b9511,m_9b205603cb,2024-04-28 00:00:00.0000000,LIVE,SUCCESS,23698.00,NGN,ussd,NULL
t_c51cc94678ac,m_0f9baa1676,2024-04-14 00:00:00.0000000,LIVE,SUCCESS,23716.00,NGN,bank,NULL
t_c51facc50d04,m_614788b43e,2024-04-02 00:00:00.0000000,LIVE,SUCCESS,47081.00,NGN,bank,NULL
t_c520e333be3e,m_3098bbde3c,2024-02-29 00:00:00.0000000,LIVE,SUCCESS,64457.00,NGN,bank,NULL
t_c521070d2f0b,m_e40d65ded4,2024-07-19 00:00:00.0000000,LIVE,SUCCESS,48874.00,NGN,bank,NULL
t_c52738936514,m_65c3e0b150,2024-04-03 00:00:00.0000000,LIVE,SUCCESS,11117.00,NGN,bank,NULL
t_c527752e94af,m_ab8dab403e,2024-02-08 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c529d29693f3,m_edfe8aac84,2024-08-15 00:00:00.0000000,LIVE,SUCCESS,5678.00,NGN,bank,NULL
t_c52bf142ad21,m_e40d65ded4,2024-06-24 00:00:00.0000000,LIVE,SUCCESS,17261.00,NGN,bank,NULL
t_c53069f1d887,m_72932eece9,2024-06-01 00:00:00.0000000,LIVE,SUCCESS,65501.00,NGN,bank,NULL
t_c5308fb480c8,m_614788b43e,2024-03-09 00:00:00.0000000,LIVE,SUCCESS,79456.00,NGN,ussd,NULL
t_c536c44a9ce5,m_c0ddf20c04,2024-04-21 00:00:00.0000000,LIVE,SUCCESS,13740.00,NGN,ussd,NULL
t_c53bee27f09f,m_41c16c2f71,2024-01-31 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c54001fd6f0a,m_fdbae50859,2024-04-14 00:00:00.0000000,LIVE,SUCCESS,67121.00,NGN,card,NULL
t_c543039090b2,m_80a272248c,2024-02-28 00:00:00.0000000,LIVE,SUCCESS,32101.00,NGN,ussd,NULL
t_c544061eecfd,m_e40d65ded4,2024-06-24 00:00:00.0000000,LIVE,SUCCESS,22372.00,NGN,bank,NULL
t_c546211ecaec,m_823631e4b9,2024-03-13 00:00:00.0000000,LIVE,SUCCESS,41939.00,NGN,card,NULL
t_c546a96b41c4,m_02f4599a40,2024-08-13 00:00:00.0000000,LIVE,SUCCESS,64230.00,NGN,card,NULL
t_c546c3401232,m_b5a9b5bd73,2024-03-07 00:00:00.0000000,LIVE,SUCCESS,12283.00,NGN,ussd,NULL
t_c5496c943d85,m_8f8863c047,2024-01-24 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c54affadfc99,m_0a33294aa4,2024-05-07 00:00:00.0000000,LIVE,SUCCESS,9313.00,NGN,card,NULL
t_c54b9c04a7dc,m_b40003448e,2024-02-22 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c54f574c75a2,m_d06f0a4803,2024-05-02 00:00:00.0000000,LIVE,SUCCESS,29865.00,NGN,card,NULL
t_c5504d6d7d5d,m_614788b43e,2024-03-28 00:00:00.0000000,LIVE,SUCCESS,28484.00,NGN,bank,NULL
t_c552caa83f19,m_22833a3a43,2024-02-24 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c55401a9bf67,m_0f9baa1676,2024-01-31 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c55b22d5459c,m_65765aed2c,2024-02-20 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c5605af111c0,m_5256ceaa87,2024-02-15 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c560cb2dbecb,m_edfe8aac84,2024-04-16 00:00:00.0000000,LIVE,SUCCESS,20392.00,NGN,ussd,NULL
t_c566693760f2,m_02f4599a40,2024-08-09 00:00:00.0000000,LIVE,SUCCESS,3014.00,NGN,card,NULL
t_c56f5b46187b,m_9934f53be6,2024-04-30 00:00:00.0000000,LIVE,SUCCESS,72672.00,NGN,card,NULL
t_c575f429184d,m_7f0123dd7d,2024-01-11 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c576f1606824,m_63f3a7cfaa,2024-04-09 00:00:00.0000000,LIVE,SUCCESS,38417.00,NGN,bank,NULL
t_c580b71c84f8,m_c990ed76d9,2024-03-17 00:00:00.0000000,LIVE,SUCCESS,6576.00,NGN,ussd,NULL
t_c5821d20888a,m_fc2065ba41,2024-02-05 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c583d4130735,m_9dafa16a2f,2024-05-06 00:00:00.0000000,LIVE,SUCCESS,26223.00,NGN,card,NULL
t_c588d97d3732,m_2c89fbd79c,2024-03-06 00:00:00.0000000,LIVE,SUCCESS,55570.00,NGN,card,NULL
t_c5993964929b,m_e1eb58cc69,2024-04-17 00:00:00.0000000,LIVE,SUCCESS,19585.00,NGN,bank,NULL
t_c59b30387591,m_06e4d0ee44,2024-04-14 00:00:00.0000000,LIVE,SUCCESS,58753.00,NGN,bank,NULL
t_c59e1534fa09,m_1a2b51f33c,2024-05-06 00:00:00.0000000,LIVE,SUCCESS,53663.00,NGN,ussd,NULL
t_c5a02e9564f5,m_d7206fb2c2,2024-04-13 00:00:00.0000000,LIVE,SUCCESS,15221.00,NGN,bank,NULL
t_c5aa2d6c3411,m_b953dac151,2024-03-04 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c5ab39430473,m_65c3e0b150,2024-05-27 00:00:00.0000000,LIVE,SUCCESS,9188.00,NGN,bank,NULL
t_c5b6caae4d72,m_3bc40babf3,2024-04-10 00:00:00.0000000,LIVE,SUCCESS,21689.00,NGN,bank,NULL
t_c5beca4a09c4,m_7f7d8e35d9,2024-09-19 00:00:00.0000000,LIVE,SUCCESS,74957.00,NGN,ussd,NULL
t_c5becd9d2415,m_c0ddf20c04,2024-04-06 00:00:00.0000000,LIVE,SUCCESS,59126.00,NGN,card,NULL
t_c5bf9ce8aded,m_fcb224417d,2024-01-11 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c5c4598753a1,m_7faa403cea,2024-03-15 00:00:00.0000000,LIVE,SUCCESS,47830.00,NGN,card,NULL
t_c5c5a8958424,m_7f7d8e35d9,2024-06-28 00:00:00.0000000,LIVE,SUCCESS,11764.00,NGN,card,NULL
t_c5c60e9994b3,m_9934f53be6,2024-04-28 00:00:00.0000000,LIVE,SUCCESS,15950.00,NGN,card,NULL
t_c5cc3db65feb,m_fddc0886be,2024-03-16 00:00:00.0000000,LIVE,SUCCESS,33415.00,NGN,ussd,NULL
t_c5d056882076,m_11c30dc2e9,2024-05-06 00:00:00.0000000,LIVE,SUCCESS,3046.00,NGN,ussd,NULL
t_c5d5836d55af,m_550aee8a05,2024-03-02 00:00:00.0000000,LIVE,SUCCESS,14473.00,NGN,card,NULL
t_c5d5cce2f4ee,m_0b19e4df03,2024-03-21 00:00:00.0000000,LIVE,SUCCESS,45395.00,NGN,bank,NULL
t_c5d729fae091,m_7f7d8e35d9,2024-07-06 00:00:00.0000000,LIVE,SUCCESS,29745.00,NGN,bank,NULL
t_c5d8422c1111,m_8f8863c047,2024-01-29 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c5dfcb2a5eb6,m_7902fd912b,2024-02-07 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c5e107ac5e49,m_2b87c6392f,2024-03-24 00:00:00.0000000,LIVE,SUCCESS,37863.00,NGN,card,NULL
t_c5e1bf78e7f6,m_4a698d8b4c,2024-04-11 00:00:00.0000000,LIVE,SUCCESS,46608.00,NGN,ussd,NULL
t_c5e1cba521f9,m_5817aa64f6,2024-03-18 00:00:00.0000000,LIVE,SUCCESS,8764.00,NGN,bank,NULL
t_c5e360ec5c3b,m_9934f53be6,2024-05-07 00:00:00.0000000,LIVE,SUCCESS,4353.00,NGN,ussd,NULL
t_c5e3847a686f,m_aef8f92b52,2024-03-03 00:00:00.0000000,LIVE,SUCCESS,39772.00,NGN,ussd,NULL
t_c5e44b18b375,m_15500f6be3,2024-01-13 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c5e4b4392df0,m_d5185d042c,2024-01-24 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c5e77e85a9e2,m_0819a74639,2024-05-08 00:00:00.0000000,LIVE,SUCCESS,62633.00,NGN,card,NULL
t_c5ee1115d09c,m_2414ba1714,2024-04-30 00:00:00.0000000,LIVE,SUCCESS,31285.00,NGN,ussd,NULL
t_c5ee9505ae45,m_02f4599a40,2024-10-04 00:00:00.0000000,LIVE,SUCCESS,21191.00,NGN,bank,NULL
t_c5f435bf4be9,m_8da4c18fe0,2024-03-10 00:00:00.0000000,LIVE,SUCCESS,68886.00,NGN,card,NULL
t_c5f625459de0,m_9934f53be6,2024-07-24 00:00:00.0000000,LIVE,SUCCESS,52060.00,NGN,bank,NULL
t_c5fb71b54d33,m_d057b239bc,2024-04-21 00:00:00.0000000,LIVE,SUCCESS,77122.00,NGN,bank,NULL
t_c5fbb9c4b70f,m_729489e917,2024-02-04 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c5fd3cca418f,m_8f52ee4bb0,2024-02-28 00:00:00.0000000,LIVE,SUCCESS,48116.00,NGN,ussd,NULL
t_c5fdc90af191,m_da065a694d,2024-03-04 00:00:00.0000000,LIVE,SUCCESS,58249.00,NGN,ussd,NULL
t_c5ffc4a14ae5,m_a0ecbb09ce,2024-08-20 00:00:00.0000000,LIVE,SUCCESS,52049.00,NGN,card,NULL
t_c601fe95e9c7,m_90203a4037,2024-03-01 00:00:00.0000000,LIVE,SUCCESS,54659.00,NGN,card,NULL
t_c60a4143953c,m_4053ee70a0,2024-03-17 00:00:00.0000000,LIVE,SUCCESS,34743.00,NGN,ussd,NULL
t_c61b3bbec353,m_f8c9b82dcb,2024-03-07 00:00:00.0000000,LIVE,SUCCESS,78799.00,NGN,ussd,NULL
t_c61bad1259c8,m_66d24572cc,2024-04-06 00:00:00.0000000,LIVE,SUCCESS,12663.00,NGN,card,NULL
t_c625806d841f,m_06e4d0ee44,2024-06-03 00:00:00.0000000,LIVE,SUCCESS,29902.00,NGN,ussd,NULL
t_c62fa50eec2e,m_990a8f98b1,2024-07-18 00:00:00.0000000,LIVE,SUCCESS,48999.00,NGN,card,NULL
t_c6305e7734db,m_fc00d0aae3,2024-02-22 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c6337367943b,m_f2d59ab547,2024-01-26 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c6340fbcc33a,m_661674c0c0,2024-02-04 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c6352eb4d9cd,m_5817aa64f6,2024-04-03 00:00:00.0000000,LIVE,SUCCESS,37079.00,NGN,card,NULL
t_c635824cfca0,m_a4cb633421,2024-01-31 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c63764c6857d,m_eb5e95bbf3,2024-02-25 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c63a37b3f476,m_7e882ba60b,2024-03-03 00:00:00.0000000,LIVE,SUCCESS,69797.00,NGN,bank,NULL
t_c63a9880cc86,m_81efeda3e4,2024-06-12 00:00:00.0000000,LIVE,SUCCESS,75111.00,NGN,ussd,NULL
t_c63d71cda395,m_490667463d,2024-03-11 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c63de00c33a5,m_1bf89bce1c,2024-02-16 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c63eca11b790,m_1fd1bf0a2b,2024-03-03 00:00:00.0000000,LIVE,SUCCESS,17908.00,NGN,card,NULL
t_c647366d4188,m_afc8dce618,2024-03-01 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c647a120303d,m_17043e6f5b,2024-02-23 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c648568e7bc0,m_afc4334094,2024-04-15 00:00:00.0000000,LIVE,SUCCESS,36314.00,NGN,bank,NULL
t_c64c18c14d94,m_24a7092178,2024-02-01 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c64db57660e8,m_f46937c7e4,2024-01-20 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c64ecf133ce8,m_02f4599a40,2024-08-03 00:00:00.0000000,LIVE,SUCCESS,28025.00,NGN,ussd,NULL
t_c64f14f4a2cf,m_b0ba9a23c9,2024-02-21 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c65712c24655,m_29ca273889,2024-03-04 00:00:00.0000000,LIVE,SUCCESS,50164.00,NGN,ussd,NULL
t_c658499cf6fd,m_d7206fb2c2,2024-03-07 00:00:00.0000000,LIVE,SUCCESS,44191.00,NGN,bank,NULL
t_c65e20124f34,m_e1eb58cc69,2024-03-28 00:00:00.0000000,LIVE,SUCCESS,73797.00,NGN,card,NULL
t_c65e4219a183,m_35c27054bf,2024-04-12 00:00:00.0000000,LIVE,SUCCESS,52050.00,NGN,card,NULL
t_c660b1e01c8b,m_250c027d7e,2024-03-04 00:00:00.0000000,LIVE,SUCCESS,62308.00,NGN,card,NULL
t_c661576f9c62,m_0cd31d704f,2024-04-17 00:00:00.0000000,LIVE,SUCCESS,62928.00,NGN,bank,NULL
t_c668803d0e46,m_2b65e6087c,2024-03-14 00:00:00.0000000,LIVE,SUCCESS,59248.00,NGN,ussd,NULL
t_c66bc1820857,m_0cd31d704f,2024-03-31 00:00:00.0000000,LIVE,SUCCESS,11460.00,NGN,bank,NULL
t_c66d79c49c2b,m_ff50f026dc,2024-02-13 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c66db3be04cb,m_d0c2795faa,2024-03-02 00:00:00.0000000,LIVE,SUCCESS,2661.00,NGN,bank,NULL
t_c66f1cf31174,m_02f4599a40,2024-07-05 00:00:00.0000000,LIVE,SUCCESS,63833.00,NGN,bank,NULL
t_c6711fb533ff,m_7f7d8e35d9,2024-04-08 00:00:00.0000000,LIVE,SUCCESS,12559.00,NGN,card,NULL
t_c6760eedff49,m_c0078c079b,2024-03-08 00:00:00.0000000,LIVE,SUCCESS,61229.00,NGN,ussd,NULL
t_c67a89944531,m_1a2b51f33c,2024-01-31 00:00:00.0000000,LIVE,SUCCESS,7642.00,NGN,card,NULL
t_c67d1deea08e,m_d06f0a4803,2024-04-13 00:00:00.0000000,LIVE,SUCCESS,11363.00,NGN,ussd,NULL
t_c684689ccefc,m_d926a4e4b8,2024-02-27 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c6880ca5c4c4,m_e50a2ee02c,2024-01-11 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c68a3a2e4a32,m_9934f53be6,2024-06-27 00:00:00.0000000,LIVE,SUCCESS,49937.00,NGN,bank,NULL
t_c68cf342af49,m_7faa403cea,2024-01-31 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c690a793de6f,m_4053ee70a0,2024-04-16 00:00:00.0000000,LIVE,SUCCESS,35922.00,NGN,bank,NULL
t_c695969d2e4e,m_4d1676ece9,2024-03-09 00:00:00.0000000,LIVE,SUCCESS,20394.00,NGN,bank,NULL
t_c6962aa72a86,m_c4a6136686,2024-03-17 00:00:00.0000000,LIVE,SUCCESS,28654.00,NGN,card,NULL
t_c697080ff166,m_06e4d0ee44,2024-04-09 00:00:00.0000000,LIVE,SUCCESS,41869.00,NGN,ussd,NULL
t_c69764399587,m_1ceb4d525d,2024-02-07 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c69a236ae7b4,m_02f4599a40,2024-04-13 00:00:00.0000000,LIVE,SUCCESS,77753.00,NGN,card,NULL
t_c69a7183f5ab,m_a0ecbb09ce,2024-07-15 00:00:00.0000000,LIVE,SUCCESS,22957.00,NGN,ussd,NULL
t_c69afa5eef75,m_7f0123dd7d,2024-03-12 00:00:00.0000000,LIVE,SUCCESS,78041.00,NGN,ussd,NULL
t_c69fbd39025f,m_1a2b51f33c,2024-03-07 00:00:00.0000000,LIVE,SUCCESS,12412.00,NGN,bank,NULL
t_c6a30a481645,m_237772a721,2024-03-28 00:00:00.0000000,LIVE,SUCCESS,3756.00,NGN,card,NULL
t_c6a79da6882a,m_14591d2f1b,2024-02-01 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c6a9aabc92c6,m_fddc0886be,2024-02-29 00:00:00.0000000,LIVE,SUCCESS,38067.00,NGN,ussd,NULL
t_c6af443c94eb,m_3a67f3c3c3,2024-04-24 00:00:00.0000000,LIVE,SUCCESS,59276.00,NGN,card,NULL
t_c6b2120a4d70,m_cfaad15ce5,2024-04-06 00:00:00.0000000,LIVE,SUCCESS,67164.00,NGN,bank,NULL
t_c6b3d2532a0f,m_d65103c8c7,2024-01-20 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c6b7aae273d8,m_a4de45f48a,2024-03-30 00:00:00.0000000,LIVE,SUCCESS,53973.00,NGN,card,NULL
t_c6bde13b8e54,m_64355aa980,2024-03-07 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c6bef2b2dcaa,m_a0ecbb09ce,2024-02-11 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c6bf4ed76f75,m_63f3a7cfaa,2024-04-06 00:00:00.0000000,LIVE,SUCCESS,14974.00,NGN,bank,NULL
t_c6c10dcf0900,m_f6132644ff,2024-04-11 00:00:00.0000000,LIVE,SUCCESS,51813.00,NGN,card,NULL
t_c6c1342fd06c,m_32922f97ae,2024-02-26 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c6c2796bc431,m_c880ef91d0,2024-02-11 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c6c471043e9f,m_fdbae50859,2024-04-14 00:00:00.0000000,LIVE,SUCCESS,40741.00,NGN,ussd,NULL
t_c6c6d7ea0948,m_c0ddf20c04,2024-03-10 00:00:00.0000000,LIVE,SUCCESS,49346.00,NGN,ussd,NULL
t_c6cfd8edbe3d,m_d2864589de,2024-06-20 00:00:00.0000000,LIVE,SUCCESS,39958.00,NGN,bank,NULL
t_c6d0b140da9b,m_0f9baa1676,2024-04-27 00:00:00.0000000,LIVE,SUCCESS,19886.00,NGN,card,NULL
t_c6d4dc1f10d9,m_184699b8c1,2024-05-19 00:00:00.0000000,LIVE,SUCCESS,37579.00,NGN,ussd,NULL
t_c6e5575ddb35,m_0b19e4df03,2024-03-27 00:00:00.0000000,LIVE,SUCCESS,69914.00,NGN,card,NULL
t_c6e5dcc482ed,m_24c4fe5068,2024-04-05 00:00:00.0000000,LIVE,SUCCESS,49576.00,NGN,bank,NULL
t_c6ea4e4b0c68,m_59078bef32,2024-03-22 00:00:00.0000000,LIVE,SUCCESS,39972.00,NGN,bank,NULL
t_c6eb173424ae,m_9b205603cb,2024-04-17 00:00:00.0000000,LIVE,SUCCESS,66005.00,NGN,card,NULL
t_c6eb3f0a7577,m_045d08bf26,2024-02-11 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c6f6c3bd6c1f,m_d65103c8c7,2024-01-21 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c6f8a07ea3de,m_c0ddf20c04,2024-03-08 00:00:00.0000000,LIVE,SUCCESS,40413.00,NGN,bank,NULL
t_c6fa3395d59b,m_367f3691ac,2024-02-01 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
t_c6fa424f339b,m_cfaad15ce5,2024-05-20 00:00:00.0000000,LIVE,SUCCESS,63472.00,NGN,card,NULL
t_c6fc80936ff9,m_c0ddf20c04,2024-04-30 00:00:00.0000000,LIVE,SUCCESS,78864.00,NGN,ussd,NULL
t_c6fe8bf79391,m_81efeda3e4,2024-05-13 00:00:00.0000000,LIVE,SUCCESS,20658.00,NGN,ussd,NULL
t_c6ffece6de03,m_da065a694d,2024-03-07 00:00:00.0000000,LIVE,SUCCESS,51554.00,NGN,card,NULL
t_c705d5c6261f,m_02f4599a40,2024-08-09 00:00:00.0000000,LIVE,SUCCESS,74304.00,NGN,ussd,NULL
t_c7071e9d5003,m_08a7dc622f,2024-02-29 00:00:00.0000000,TEST,SUCCESS,0.00,NGN,card,NULL
