transaction_id,merchant_id,transaction_timestamp,transaction_amount,merchant_avg_amount,merchant_std_amount,hour_of_day,is_weekend,time_since_last_tx_sec,merchant_age_days,is_early_lifecycle_tx,merchant_failure_rate_7d,hour,day_of_week,amount_vs_avg,amount_to_avg_ratio,z_score_amount,rapid_repeat_tx,burst_tx,method_bank,method_card,method_ussd,anomaly_score,is_fraud,is_night,rapid_succession,is_first_purchase,fraud_risk_score,fraud_action,fraud_flag,merchant_fraud_flag
t_b022a8cdbd04,m_72932eece9,2024-03-18,14628.0,38692.46428571428,20730.2630619315,0,0,86400.0,75,0,0.0,0,0,0.37805811209085566,0.37805811209085566,-1.1608373812634158,0,0,False,True,False,0.12885698214948021,0,1,0,0,0,APPROVE,0,0
t_b0246cb55619,m_90b3df7a8a,2024-04-04,31565.0,37843.89361702128,21170.0432114673,0,0,86400.0,91,0,0.0,0,3,0.834084365616196,0.834084365616196,-0.296593330221459,0,0,True,False,False,0.15463204606054454,0,1,0,0,0,APPROVE,0,0
t_b02579e5cbdb,m_4d1676ece9,2024-02-29,6123.0,40208.07142857143,24710.4348269357,0,0,0.0,7,1,0.0,0,3,0.15228285720884044,0.15228285720884044,-1.3793796696534402,1,1,False,True,False,-0.016047409057536877,1,1,1,0,10,APPROVE,1,1
t_b02b0334592b,m_63f3a7cfaa,2024-04-18,8520.0,41912.50769230769,22346.7600378528,0,0,0.0,108,0,0.0,0,3,0.20328060689061792,0.20328060689061792,-1.4942885517070343,1,1,False,False,True,0.07452607713398685,0,1,1,0,0,APPROVE,0,0
t_b03a34736527,m_66d24572cc,2024-03-30,38964.0,41352.662116040956,23324.7117931033,0,1,0.0,76,0,0.0,0,5,0.9422367994268892,0.9422367994268892,-0.10240907314221309,1,1,True,False,False,0.0839696601961083,0,1,1,0,0,APPROVE,0,0
t_b03d1b558f5f,m_53e1cf17dd,2024-04-01,19013.0,41324.64705882353,24062.4858999122,0,0,259200.0,40,0,0.0,0,0,0.4600886239375732,0.4600886239375732,-0.9272378237073561,0,0,True,False,False,0.14171253733230177,0,1,0,0,0,APPROVE,0,0
t_b03d2064d477,m_36ab1e818f,2024-05-02,8155.0,37112.0243902439,22353.8200320301,0,0,86400.0,99,0,0.0,0,3,0.2197401013280161,0.2197401013280161,-1.295394896655349,0,0,False,False,True,0.12754237568916293,0,1,0,0,0,APPROVE,0,0
t_b03e80274257,m_d7206fb2c2,2024-10-02,45575.0,42145.46956521739,21837.6743573801,0,0,172800.0,245,0,0.0,0,2,1.0813736439565735,1.0813736439565735,0.15704650498296266,0,0,False,True,False,0.10394418703939778,0,1,0,0,0,APPROVE,0,0
t_b046fa1bded8,m_a44445d690,2024-04-09,20203.0,45900.75,20334.9904946294,0,0,86400.0,81,0,0.0,0,1,0.44014531352973535,0.44014531352973535,-1.2637207775822141,0,0,True,False,False,0.10944501141991386,0,1,0,0,0,APPROVE,0,0
t_b0481340a728,m_66d24572cc,2024-06-12,27202.0,41352.662116040956,23324.7117931033,0,0,86400.0,150,0,0.0,0,2,0.6578052925266974,0.6578052925266974,-0.6066811132142286,0,0,False,False,True,0.1384621856410272,0,1,0,0,0,APPROVE,0,0
t_b04cc280b061,m_f6132644ff,2024-03-05,3716.0,41815.1,22412.7524104418,0,0,86400.0,15,0,0.0,0,1,0.08886741870759607,0.08886741870759607,-1.6998849272189407,0,0,False,True,False,0.0992237398690553,0,1,0,0,0,APPROVE,0,0
t_b04d68de7218,m_90b3df7a8a,2024-02-28,58747.0,37843.89361702128,21170.0432114673,0,0,3456000.0,55,0,0.0,0,2,1.5523508388042029,1.5523508388042029,0.9873908226911893,0,0,True,False,False,0.05264112544939947,0,1,0,0,0,APPROVE,0,0
t_b04ec335d72c,m_0a33294aa4,2024-03-24,61592.0,35012.59512195122,22136.3511536792,0,1,0.0,45,0,0.0,0,6,1.7591383839292953,1.7591383839292953,1.200713012434803,1,1,False,True,False,0.05211067022588012,0,1,1,0,0,APPROVE,0,0
t_b0526e5d2115,m_7ddddf7c98,2024-05-15,49572.0,34920.32432432433,25073.2733703241,0,0,86400.0,120,0,0.0,0,2,1.4195744443722078,1.4195744443722078,0.5843543225998131,0,0,False,True,False,0.10137624290327352,0,1,0,0,0,APPROVE,0,0
t_b052f6b6eda5,m_aa052e5b6f,2024-03-16,20277.0,38837.71232876712,22825.380314149,0,1,86400.0,74,0,0.0,0,5,0.5220956329340957,0.5220956329340957,-0.8131611422597723,0,0,False,True,False,0.12969522946681517,0,1,0,0,0,APPROVE,0,0
t_b0563bc762c3,m_72932eece9,2024-03-13,43465.0,38692.46428571428,20730.2630619315,0,0,86400.0,70,0,0.0,0,2,1.1233453542541045,1.1233453542541045,0.23022070197699876,0,0,True,False,False,0.15201270860748634,0,1,0,0,0,APPROVE,0,0
t_b05b6899eee0,m_6410c62ac0,2024-04-05,36678.0,43693.78947368421,21657.2365537173,0,0,86400.0,78,0,0.0,0,4,0.8394327990729743,0.8394327990729743,-0.3239466612595136,0,0,False,False,True,0.16242534202089215,0,1,0,0,0,APPROVE,0,0
t_b05bc2e376de,m_cfaad15ce5,2024-04-21,70315.0,43576.425287356324,22342.1760347638,0,1,86400.0,106,0,0.0,0,6,1.613601839442343,1.613601839442343,1.1967757603842706,0,0,False,False,True,0.07898189100005792,0,1,0,0,0,APPROVE,0,0
t_b061fe0379d6,m_9934f53be6,2024-03-20,72514.0,44262.259475218656,22762.8780152629,0,0,86400.0,54,0,0.0,0,2,1.6382805771720441,1.6382805771720441,1.2411321848598436,0,0,False,True,False,0.12641623335247393,0,1,0,0,0,APPROVE,0,1
t_b0648f9ac54a,m_66e80bba52,2024-06-01,31565.0,39653.07224334601,22096.3990401278,0,1,0.0,140,0,0.0,0,5,0.7960291148763831,0.7960291148763831,-0.3660357612413589,1,1,False,True,False,0.07061899164628316,0,1,1,0,0,APPROVE,0,0
t_b064e3eb387d,m_0b19e4df03,2024-03-15,54953.0,40461.933333333334,21835.4945693953,0,0,86400.0,31,0,0.0,0,4,1.3581407380434944,1.3581407380434944,0.6636472840407925,0,0,True,False,False,0.16012727452223635,0,1,0,0,0,APPROVE,0,0
t_b065ebf50054,m_c4a6136686,2024-03-31,11413.0,40647.69411764706,22644.3325591235,0,1,0.0,37,0,0.0,0,6,0.28077853486515697,0.28077853486515697,-1.2910380132121966,1,1,False,True,False,0.07005604140830102,0,1,1,0,0,APPROVE,0,1
t_b06afe68ae54,m_640753638b,2024-03-09,74796.0,45311.666666666664,20933.4487647976,0,1,86400.0,34,0,0.0,0,5,1.650700702541656,1.650700702541656,1.4084794944498202,0,0,False,True,False,0.06089698580357483,0,1,0,0,0,APPROVE,0,0
t_b074978649ae,m_1382df1f71,2024-04-14,75251.0,45087.36666666667,25422.7711429155,0,1,86400.0,69,0,0.0,0,6,1.6690041038842365,1.6690041038842365,1.1864809372576584,0,0,False,False,True,0.03116649717688935,0,1,0,0,0,APPROVE,0,0
t_b0750bb4ea1c,m_a65d049a77,2024-03-02,53715.0,41228.62008733625,23564.5728265923,0,1,86400.0,21,0,0.0,0,5,1.302857090201257,1.302857090201257,0.5298793237012573,0,0,True,False,False,0.11890267513253117,0,1,0,0,0,APPROVE,0,0
t_b07dbef766c6,m_1a2b51f33c,2024-04-25,45944.0,41227.58301158301,22729.2990408297,0,0,0.0,100,0,0.0,0,3,1.1143995510746263,1.1143995510746263,0.20750384690459084,1,1,False,False,True,0.11152256246886028,0,1,1,0,0,APPROVE,0,0
t_b07eacf18b99,m_d7206fb2c2,2024-08-19,29436.0,42145.46956521739,21837.6743573801,0,0,172800.0,201,0,0.0,0,0,0.6984380599781832,0.6984380599781832,-0.5819973939176445,0,0,False,True,False,0.1200231295472477,0,1,0,0,0,APPROVE,0,0
t_b08054968e39,m_fe15c360c7,2024-06-14,26133.0,40552.07142857143,22689.7293023294,0,0,172800.0,121,0,0.0,0,4,0.6444307054950513,0.6444307054950513,-0.6354889137919825,0,0,True,False,False,0.15309139783195025,0,1,0,0,0,APPROVE,0,0
t_b08461004ece,m_a4de45f48a,2024-04-09,49003.0,40946.10552763819,21973.9599499669,0,0,86400.0,41,0,0.0,0,1,1.1967682730393856,1.1967682730393856,0.3666564647749778,0,0,True,False,False,0.16858037512805635,0,1,0,0,0,APPROVE,0,1
t_b0857f8641fc,m_63f3a7cfaa,2024-04-08,66337.0,41912.50769230769,22346.7600378528,0,0,0.0,98,0,0.0,0,0,1.5827494858336761,1.5827494858336761,1.0929768908924637,1,1,True,False,False,0.09203651565212961,0,1,1,0,0,APPROVE,0,0
t_b0896757c159,m_661674c0c0,2024-03-28,43528.0,37696.086956521736,22196.0148623587,0,0,518400.0,62,0,0.0,0,3,1.1547087115488865,1.1547087115488865,0.26274595145313057,0,0,False,False,True,0.13749828246768764,0,1,0,0,0,APPROVE,0,0
t_b08aeec1c832,m_0a33294aa4,2024-04-22,38343.0,35012.59512195122,22136.3511536792,0,0,86400.0,74,0,0.0,0,0,1.0951201950740515,1.0951201950740515,0.1504495865162152,0,0,False,True,False,0.15980175498041466,0,1,0,0,0,APPROVE,0,0
t_b08dc0a56f1b,m_65c3e0b150,2024-04-21,48281.0,39853.98529411765,22977.8345882286,0,1,0.0,65,0,0.0,0,6,1.2114472277663573,1.2114472277663573,0.3667453812292415,1,1,False,True,False,0.08334723652244069,0,1,1,0,0,APPROVE,0,1
t_b08dc354caa8,m_90b3df7a8a,2024-05-12,70936.0,37843.89361702128,21170.0432114673,0,1,345600.0,129,0,0.0,0,6,1.8744371474528903,1.8744371474528903,1.5631572431110359,0,0,False,False,True,0.034101302541433176,0,1,0,0,0,APPROVE,0,0
t_b08e608268c8,m_1169f936bb,2024-03-08,49832.0,42257.075,22318.5444677484,0,0,0.0,15,0,0.0,0,4,1.179258147895944,1.179258147895944,0.3394004932062757,1,1,False,True,False,0.10239131615058572,0,1,1,0,0,APPROVE,0,1
t_b08e663b2cb9,m_59078bef32,2024-03-18,32412.0,46181.045454545456,21457.6296575751,0,0,86400.0,66,0,0.0,0,0,0.7018463891620234,0.7018463891620234,-0.641685296758052,0,0,False,True,False,0.14984208807753285,0,1,0,0,0,APPROVE,0,0
t_b08ea61a55ec,m_0a33294aa4,2024-04-17,4205.0,35012.59512195122,22136.3511536792,0,0,0.0,69,0,0.0,0,2,0.1200996380117984,0.1200996380117984,-1.3917196609356646,1,1,False,True,False,0.05599223265106057,0,1,1,0,0,APPROVE,0,0
t_b091bbe04910,m_7faa403cea,2024-04-05,21262.0,40634.0253164557,21198.7655318953,0,0,86400.0,72,0,0.0,0,4,0.5232560602699988,0.5232560602699988,-0.9138279909416839,0,0,True,False,False,0.1500593389303273,0,1,0,0,0,APPROVE,0,0
t_b0929f817d3a,m_309a636592,2024-03-21,5820.0,39659.47191011236,23909.4317069122,0,0,86400.0,30,0,0.0,0,3,0.14674930652609164,0.14674930652609164,-1.4153189555036305,0,0,False,False,True,0.11795281788185408,0,1,0,0,0,APPROVE,0,1
t_b09336e650a8,m_17210dcac4,2024-04-05,58246.0,39008.690322580645,23308.4411265025,0,0,86400.0,41,0,0.0,0,4,1.4931544616939783,1.4931544616939783,0.8253366054388712,0,0,False,True,False,0.1567876281081208,0,1,0,0,0,APPROVE,0,1
t_b098fbca67d9,m_a4de45f48a,2024-03-31,25780.0,40946.10552763819,21973.9599499669,0,1,86400.0,32,0,0.0,0,6,0.6296081072374214,0.6296081072374214,-0.6901853631375638,0,0,True,False,False,0.12425146309639551,0,1,0,0,0,APPROVE,0,1
t_b099d0e8bd6a,m_e40d65ded4,2024-07-02,39297.0,40606.8328611898,23824.5639280384,0,0,0.0,136,0,0.0,0,1,0.9677435355358215,0.9677435355358215,-0.05497825123457144,1,1,True,False,False,0.09750127851136853,0,1,1,0,0,APPROVE,0,1
t_b0a34e76ff65,m_366f98eda7,2024-04-12,53739.0,45080.8,19863.5239232186,0,0,172800.0,77,0,0.0,0,4,1.192059590779223,1.192059590779223,0.4358843895709448,0,0,True,False,False,0.11753307280336284,0,1,0,0,0,APPROVE,0,1
t_b0a615f990aa,m_edfe8aac84,2024-04-30,74435.0,41038.46544715447,24053.4250526313,0,0,0.0,107,0,0.0,0,1,1.813786144022624,1.813786144022624,1.3884315634788214,1,1,True,False,False,0.06226337620944444,0,1,1,0,0,APPROVE,0,1
t_b0a7eb6539dc,m_8f52ee4bb0,2024-02-29,5404.0,27506.0,24298.813064914,0,0,86400.0,25,0,0.0,0,3,0.1964662255507889,0.1964662255507889,-0.90959175417148,0,0,False,True,False,0.07345958090074645,0,1,0,0,0,APPROVE,0,0
t_b0a9a7e4afd3,m_a65d049a77,2024-04-13,2125.0,41228.62008733625,23564.5728265923,0,1,86400.0,63,0,0.0,0,5,0.051541865711210486,0.051541865711210486,-1.6594241013869917,0,0,True,False,False,0.06476912733226359,0,1,0,0,0,APPROVE,0,0
t_b0aea37217db,m_98212f2404,2024-04-11,8940.0,37227.5,21901.3833272345,0,0,172800.0,63,0,0.0,0,3,0.240145054059499,0.240145054059499,-1.2915850828848936,0,0,False,True,False,0.11860772841005018,0,1,0,0,0,APPROVE,0,0
t_b0b065bc4e79,m_3a9024559f,2024-03-04,46460.0,28952.6,24064.949579558,0,0,86400.0,56,0,0.0,0,0,1.6046918066080422,1.6046918066080422,0.72750619909346,0,0,False,True,False,0.10547163401422799,0,1,0,0,0,APPROVE,0,0
t_b0becd9262f5,m_29df738521,2024-04-27,23280.0,39794.74842767296,22725.2234685559,0,1,0.0,91,0,0.0,0,5,0.5850018135511386,0.5850018135511386,-0.7267144567587571,1,1,True,False,False,0.08389311861991394,0,1,1,0,0,APPROVE,0,0
t_b0c3e12263bb,m_a65d049a77,2024-04-22,66930.0,41228.62008733625,23564.5728265923,0,0,86400.0,72,0,0.0,0,0,1.6233868574359143,1.6233868574359143,1.090678795741211,0,0,True,False,False,0.14985162433282012,0,1,0,0,0,APPROVE,0,0
t_b0c91b333976,m_fb62988e38,2024-08-27,71626.0,39082.916666666664,23265.848394109,0,0,259200.0,203,0,0.0,0,1,1.8326677256687172,1.8326677256687172,1.3987490497691615,0,0,False,True,False,0.07663513217771079,0,1,0,0,0,APPROVE,0,0
t_b0d18d0483c7,m_fb62988e38,2024-07-24,19565.0,39082.916666666664,23265.848394109,0,0,86400.0,169,0,0.0,0,2,0.5006023518374396,0.5006023518374396,-0.8389084436572136,0,0,True,False,False,0.1340445883011851,0,1,0,0,0,APPROVE,0,0
t_b0d2e2cd741f,m_73d8b36703,2024-07-03,28606.0,40423.27173913043,22816.9478499882,0,0,86400.0,176,0,0.0,0,2,0.7076616703518556,0.7076616703518556,-0.5179164109426031,0,0,False,True,False,0.1314680411025695,0,1,0,0,0,APPROVE,0,0
t_b0d917517dd8,m_65c3e0b150,2024-10-08,61577.0,39853.98529411765,22977.8345882286,0,0,0.0,235,0,0.0,0,1,1.545065055491166,1.545065055491166,0.9453899853997083,1,1,False,True,False,0.05548434843025729,0,1,1,0,0,APPROVE,0,1
t_b0da0187c69d,m_59078bef32,2024-03-31,58745.0,46181.045454545456,21457.6296575751,0,1,259200.0,79,0,0.0,0,6,1.2720586860213212,1.2720586860213212,0.5855238787299669,0,0,True,False,False,0.08705420865143615,0,1,0,0,0,APPROVE,0,0
t_b0dcdfbf7d65,m_045d08bf26,2024-03-21,32465.0,38369.12244897959,22526.8540400998,0,0,0.0,44,0,0.0,0,3,0.8461230783469063,0.8461230783469063,-0.26209263124223786,1,1,False,False,True,0.10904613337362101,0,1,1,0,0,APPROVE,0,0
t_b0dda8f8e836,m_73d8b36703,2024-09-01,9272.0,40423.27173913043,22816.9478499882,0,1,172800.0,236,0,0.0,0,6,0.22937282414536828,0.22937282414536828,-1.365269007228175,0,0,False,False,True,0.044131725664915855,0,1,0,0,0,APPROVE,0,0
t_b0e095d34548,m_e6b154ec9c,2024-05-06,21222.0,42549.34020618557,22337.4153812455,0,0,259200.0,92,0,0.0,0,0,0.4987621405446582,0.4987621405446582,-0.9547810184025143,0,0,True,False,False,0.14791241132892213,0,1,0,0,0,APPROVE,0,0
t_b0e1d8d79ce3,m_aea08a10c1,2024-03-06,11984.0,39708.333333333336,23958.9347510651,0,0,86400.0,18,0,0.0,0,2,0.301800629590766,0.301800629590766,-1.1571605174182815,0,0,False,True,False,0.12741410450749224,0,1,0,0,0,APPROVE,0,0
t_b0e1e1c8bb53,m_d06f0a4803,2024-03-04,58849.0,45597.848837209305,21879.1903612978,0,0,86400.0,17,0,0.0,0,0,1.2906091296126525,1.2906091296126525,0.605650892193466,0,0,False,True,False,0.14441417131358425,0,1,0,0,0,APPROVE,0,1
t_b0eb6cd0e86b,m_4bc66994d6,2024-05-12,7221.0,41737.125,22116.4753892571,0,1,86400.0,82,0,0.0,0,6,0.17301143765891877,0.17301143765891877,-1.5606521560287103,0,0,False,False,True,0.0866062884303338,0,1,0,0,0,APPROVE,0,0
t_b0ed97651152,m_7f89edd5d5,2024-03-05,36078.0,41501.17857142857,21055.9594151598,0,0,0.0,56,0,0.0,0,1,0.8693247093671178,0.8693247093671178,-0.2575602690193262,1,1,True,False,False,0.09567761468952296,0,1,1,0,0,APPROVE,0,0
t_b0f045c99c66,m_2b65e6087c,2024-02-28,75474.0,45173.354838709674,22197.7313248425,0,0,1036800.0,21,0,0.0,0,2,1.670763667420275,1.670763667420275,1.3650334224641902,0,0,False,True,False,0.06228697430112373,0,1,0,0,0,APPROVE,0,0
t_b0f386224461,m_fb62988e38,2024-03-22,58919.0,39082.916666666664,23265.848394109,0,0,86400.0,45,0,0.0,0,4,1.5075384598982933,1.5075384598982933,0.852583709707139,0,0,False,False,True,0.15795092013865053,0,1,0,0,0,APPROVE,0,0
t_b0f60afd667c,m_ce35229458,2024-04-04,66442.0,40889.57894736842,21829.4214417041,0,0,86400.0,55,0,0.0,0,3,1.6249127946639346,1.6249127946639346,1.1705496236292758,0,0,False,False,True,0.1452507458806504,0,1,0,0,0,APPROVE,0,0
t_b0fa05349097,m_17210dcac4,2024-05-13,7611.0,39008.690322580645,23308.4411265025,0,0,86400.0,79,0,0.0,0,0,0.19511036994734177,0.19511036994734177,-1.3470523469233808,0,0,True,False,False,0.14451813800838853,0,1,0,0,0,APPROVE,0,1
t_b0fcc6ac6e39,m_17210dcac4,2024-03-28,56698.0,39008.690322580645,23308.4411265025,0,0,0.0,33,0,0.0,0,3,1.4534709966199426,1.4534709966199426,0.75892289756375,1,1,True,False,False,0.09483157891791816,0,1,1,0,0,APPROVE,0,1
t_b0fee5ec17c5,m_b824b200b5,2024-03-11,58240.0,39045.815217391304,23423.0617211767,0,0,0.0,32,0,0.0,0,0,1.4915810996836214,1.4915810996836214,0.8194566966134623,1,1,False,False,True,0.08872998561118456,0,1,1,0,0,APPROVE,0,0
t_b10550701694,m_184699b8c1,2024-03-14,4921.0,41042.2311827957,23998.4317941548,0,0,86400.0,41,0,0.0,0,3,0.11990088886938512,0.11990088886938512,-1.505149648636358,0,0,True,False,False,0.12010641290060847,0,1,0,0,0,APPROVE,0,0
t_b106002c089d,m_0a33294aa4,2024-03-02,60639.0,35012.59512195122,22136.3511536792,0,1,0.0,23,0,0.0,0,5,1.7319196074666927,1.7319196074666927,1.1576616534559043,1,1,True,False,False,0.04184462886677598,0,1,1,0,0,APPROVE,0,0
t_b106c458c958,m_e40d65ded4,2024-06-11,79947.0,40606.8328611898,23824.5639280384,0,0,0.0,115,0,0.0,0,1,1.9688065866473858,1.9688065866473858,1.65124395383002,1,1,False,False,True,0.03542675340530588,0,1,1,0,0,APPROVE,0,1
t_b106fdcd5c8f,m_aef8f92b52,2024-03-19,52258.0,40039.27131782946,22582.2889194137,0,0,86400.0,30,0,0.0,0,1,1.3051686077196303,1.3051686077196303,0.5410757397433819,0,0,True,False,False,0.1676657500998021,0,1,0,0,0,APPROVE,0,1
t_b10a60ebfc2b,m_045d08bf26,2024-02-28,15115.0,38369.12244897959,22526.8540400998,0,0,864000.0,22,0,0.0,0,2,0.3939365571912363,0.3939365571912363,-1.0322845084176064,0,0,False,True,False,0.09116025603410627,0,1,0,0,0,APPROVE,0,0
t_b10ad0067d0d,m_f969e9850d,2024-03-26,74652.0,38498.351851851854,22714.6815276614,0,0,0.0,77,0,0.0,0,1,1.93909599785657,1.93909599785657,1.591642308703342,1,1,False,False,True,0.061319371037583115,0,1,1,0,0,APPROVE,0,0
t_b10bb8b11e62,m_b48c38c55d,2024-03-12,73853.0,35225.38888888889,22974.0351858837,0,0,86400.0,64,0,0.0,0,1,2.096584376483502,2.096584376483502,1.681359447679687,0,0,False,False,True,0.08907570613008076,0,1,0,0,0,APPROVE,0,0
t_b10cb47daa94,m_aa99f091bc,2024-02-29,28049.0,39980.0,22992.2992794076,0,0,86400.0,20,0,0.0,0,3,0.7015757878939469,0.7015757878939469,-0.5189128696965797,0,0,False,False,True,0.1563523612407689,0,1,0,0,0,APPROVE,0,0
t_b1130b141571,m_309a636592,2024-04-04,14108.0,39659.47191011236,23909.4317069122,0,0,86400.0,44,0,0.0,0,3,0.3557283877096393,0.3557283877096393,-1.0686775086638904,0,0,False,True,False,0.14575620321092914,0,1,0,0,0,APPROVE,0,1
t_b115891ad7fc,m_e12f461842,2024-03-22,39034.0,34592.62962962963,22989.3261924013,0,0,172800.0,67,0,0.0,0,4,1.1283906548279927,1.1283906548279927,0.19319271618488698,0,0,False,True,False,0.1476358567277054,0,1,0,0,0,APPROVE,0,0
t_b116677d0885,m_df864e5208,2024-03-03,28390.0,36410.954545454544,21735.1361399266,0,1,172800.0,48,0,0.0,0,6,0.7797104018396063,0.7797104018396063,-0.36903171407886254,0,0,True,False,False,0.11316019015479106,0,1,0,0,0,APPROVE,0,0
t_b11c30676350,m_75d0daff2b,2024-06-22,35593.0,38357.49230769231,21315.6640386852,0,1,86400.0,171,0,0.0,0,5,0.9279282314517232,0.9279282314517232,-0.12969299491093067,0,0,True,False,False,0.08994180767728016,0,1,0,0,0,APPROVE,0,0
t_b11e21aa3d28,m_cfaad15ce5,2024-04-14,34205.0,43576.425287356324,22342.1760347638,0,1,0.0,99,0,0.0,0,6,0.7849427706481596,0.7849427706481596,-0.41944997983968296,1,1,False,False,True,0.06829475826167619,0,1,1,0,0,APPROVE,0,0
t_b120ff4b4a12,m_1c52d68aa6,2024-04-16,24065.0,41872.26851851852,22363.6885425077,0,0,86400.0,49,0,0.0,0,1,0.574724056074415,0.574724056074415,-0.7962581165746168,0,0,False,True,False,0.1685281533534893,0,1,0,0,0,APPROVE,0,0
t_b136a8565ad1,m_98212f2404,2024-07-04,41979.0,37227.5,21901.3833272345,0,0,259200.0,147,0,0.0,0,3,1.127634141427708,1.127634141427708,0.21694976655157128,0,0,False,False,True,0.11924196621897698,0,1,0,0,0,APPROVE,0,0
t_b13994eebc20,m_640753638b,2024-03-31,38951.0,45311.666666666664,20933.4487647976,0,1,86400.0,56,0,0.0,0,6,0.8596240850406445,0.8596240850406445,-0.30385182767222657,0,0,True,False,False,0.09820374804331433,0,1,0,0,0,APPROVE,0,0
t_b139975006e1,m_d2864589de,2024-08-29,32901.0,41319.90099009901,22784.1370903113,0,0,86400.0,201,0,0.0,0,3,0.7962506978872884,0.7962506978872884,-0.36950712492328963,0,0,True,False,False,0.12607451382727214,0,1,0,0,0,APPROVE,0,0
t_b1422a7bf659,m_66e80bba52,2024-06-05,38517.0,39653.07224334601,22096.3990401278,0,0,86400.0,144,0,0.0,0,2,0.9713497043463852,0.9713497043463852,-0.051414361284970705,0,0,False,True,False,0.15368016238724197,0,1,0,0,0,APPROVE,0,0
t_b145cec97071,m_aa052e5b6f,2024-03-30,15570.0,38837.71232876712,22825.380314149,0,1,86400.0,88,0,0.0,0,5,0.4008989991016358,0.4008989991016358,-1.019378954853336,0,0,True,False,False,0.12513908257310596,0,1,0,0,0,APPROVE,0,0
t_b146510f7474,m_fb62988e38,2024-04-21,19801.0,39082.916666666664,23265.848394109,0,1,86400.0,75,0,0.0,0,6,0.5066407957440912,0.5066407957440912,-0.8287648204373633,0,0,False,True,False,0.12139020855862764,0,1,0,0,0,APPROVE,0,0
t_b14722835fc3,m_b824b200b5,2024-03-13,77483.0,39045.815217391304,23423.0617211767,0,0,0.0,34,0,0.0,0,2,1.9844124029324526,1.9844124029324526,1.6409974596898145,1,1,True,False,False,0.054287326517965306,0,1,1,0,0,APPROVE,0,0
t_b1481d83b467,m_02f4599a40,2024-08-25,33347.0,40254.1099796334,22640.719827746,0,1,0.0,233,0,0.0,0,6,0.8284123041565679,0.8284123041565679,-0.30507466335804395,1,1,False,False,True,0.03733185476565459,0,1,1,0,0,APPROVE,0,1
t_b1490e9d7dd7,m_9934f53be6,2024-07-17,71447.0,44262.259475218656,22762.8780152629,0,0,0.0,173,0,0.0,0,2,1.614174261483452,1.614174261483452,1.194257620084486,1,1,False,True,False,0.050803651871567435,0,1,1,0,0,APPROVE,0,1
t_b149f3855e2a,m_5e7799257d,2024-03-24,10566.0,37199.61616161616,23875.5740718276,0,1,0.0,56,0,0.0,0,6,0.28403518880666195,0.28403518880666195,-1.1155173099290192,1,1,False,True,False,0.041085157072507705,0,1,1,0,0,APPROVE,0,1
t_b14fce9b1632,m_184699b8c1,2024-04-02,66439.0,41042.2311827957,23998.4317941548,0,0,86400.0,60,0,0.0,0,1,1.6187960080457382,1.6187960080457382,1.058267849959683,0,0,False,False,True,0.1394617050242093,0,1,0,0,0,APPROVE,0,0
t_b151e98ddb50,m_f5bff98523,2024-04-06,35727.0,39295.83720930233,21580.3418469369,0,1,0.0,51,0,0.0,0,5,0.9091802729563045,0.9091802729563045,-0.16537445211086343,1,1,False,True,False,0.08341740727978414,0,1,1,0,0,APPROVE,0,0
t_b15969f06f23,m_edfe8aac84,2024-03-12,42967.0,41038.46544715447,24053.4250526313,0,0,0.0,58,0,0.0,0,1,1.0469933398296511,1.0469933398296511,0.08017712856384081,1,1,True,False,False,0.10237901686942635,0,1,1,0,0,APPROVE,0,1
t_b15982094754,m_02f4599a40,2024-05-25,21432.0,40254.1099796334,22640.719827746,0,1,0.0,141,0,0.0,0,5,0.5324176838301365,0.5324176838301365,-0.831338849773101,1,1,True,False,False,0.0696011860185366,0,1,1,0,0,APPROVE,0,1
t_b15cd37543b9,m_4053ee70a0,2024-04-13,64286.0,40320.601694915254,21760.8896237278,0,1,86400.0,62,0,0.0,0,5,1.5943710484882712,1.5943710484882712,1.1013059998683683,0,0,True,False,False,0.11482941406587743,0,1,0,0,0,APPROVE,0,0
t_b15cf736b65e,m_66d24572cc,2024-07-10,62490.0,41352.662116040956,23324.7117931033,0,0,0.0,178,0,0.0,0,2,1.511148177707276,1.511148177707276,0.906220752970203,1,1,False,False,True,0.06957529399160978,0,1,1,0,0,APPROVE,0,0
t_b1608b356ef6,m_2fc28d4a6b,2024-03-12,18406.0,37720.41428571429,23579.7692681443,0,0,0.0,43,0,0.0,0,1,0.48795858551773214,0.48795858551773214,-0.8191095538753891,1,1,False,False,True,0.09431911068854937,0,1,1,0,0,APPROVE,0,0
t_b161046c7146,m_5af252200c,2024-07-04,72746.0,38812.91764705882,22322.738438861,0,0,172800.0,138,0,0.0,0,3,1.8742729073219409,1.8742729073219409,1.5201128860546997,0,0,True,False,False,0.10869347783395966,0,1,0,0,0,APPROVE,0,0
t_b161de81991c,m_5e7799257d,2024-04-14,63201.0,37199.61616161616,23875.5740718276,0,1,0.0,77,0,0.0,0,6,1.6989691432680145,1.6989691432680145,1.0890370116404708,1,1,False,True,False,0.037257675253337896,0,1,1,0,0,APPROVE,0,1
t_b163cb2e3c62,m_edfe8aac84,2024-06-15,73092.0,41038.46544715447,24053.4250526313,0,1,0.0,153,0,0.0,0,5,1.7810607488265149,1.7810607488265149,1.332597519176965,1,1,False,True,False,0.013245156657509471,0,1,1,0,0,APPROVE,0,1
